run_id,table_type,table_m,hash_name,data_n,phase,metric,value
77,linear,20000027,mix,100000,search,time_ns,5216900
77,linear,20000027,mix,100000,gaps,min,0
77,linear,20000027,mix,100000,gaps,avg,199.00027
77,linear,20000027,mix,100000,gaps,max,2157
77,linear,20000027,mix,1000000,insert,time_ns,57790100
77,linear,20000027,mix,1000000,insert,collisions,26741
77,linear,20000027,mix,1000000,insert,memory_bytes,104857640
77,linear,20000027,mix,1000000,search,time_ns,38385500
77,linear,20000027,mix,1000000,gaps,min,0
77,linear,20000027,mix,1000000,gaps,avg,19.000027
77,linear,20000027,mix,1000000,gaps,max,284
77,linear,20000027,mix,10000000,insert,time_ns,635647300
77,linear,20000027,mix,10000000,insert,collisions,5037502
77,linear,20000027,mix,10000000,insert,memory_bytes,104857640
77,linear,20000027,mix,10000000,search,time_ns,497581100
77,linear,20000027,mix,10000000,gaps,min,0
77,linear,20000027,mix,10000000,gaps,avg,1.0000027
77,linear,20000027,mix,10000000,gaps,max,31
78,doublehash,20000027,mod+dh,100000,insert,time_ns,9708500
78,doublehash,20000027,mod+dh,100000,insert,collisions,236
78,doublehash,20000027,mod+dh,100000,insert,memory_bytes,104857640
78,doublehash,20000027,mod+dh,100000,search,time_ns,4900900
78,doublehash,20000027,mod+dh,100000,gaps,min,0
78,doublehash,20000027,mod+dh,100000,gaps,avg,199.00027
78,doublehash,20000027,mod+dh,100000,gaps,max,2469
78,doublehash,20000027,mod+dh,1000000,insert,time_ns,60035400
78,doublehash,20000027,mod+dh,1000000,insert,collisions,25943
78,doublehash,20000027,mod+dh,1000000,insert,memory_bytes,104857640
78,doublehash,20000027,mod+dh,1000000,search,time_ns,63041300
78,doublehash,20000027,mod+dh,1000000,gaps,min,0
78,doublehash,20000027,mod+dh,1000000,gaps,avg,19.000027
78,doublehash,20000027,mod+dh,1000000,gaps,max,281
78,doublehash,20000027,mod+dh,10000000,insert,time_ns,784683400
78,doublehash,20000027,mod+dh,10000000,insert,collisions,3867562
78,doublehash,20000027,mod+dh,10000000,insert,memory_bytes,104857640
78,doublehash,20000027,mod+dh,10000000,search,time_ns,771608300
78,doublehash,20000027,mod+dh,10000000,gaps,min,0
78,doublehash,20000027,mod+dh,10000000,gaps,avg,1.0000027
78,doublehash,20000027,mod+dh,10000000,gaps,max,23
79,doublehash,20000027,mul+dh,100000,insert,time_ns,36144700
79,doublehash,20000027,mul+dh,100000,insert,collisions,272
79,doublehash,20000027,mul+dh,100000,insert,memory_bytes,104857640
79,doublehash,20000027,mul+dh,100000,search,time_ns,21524800
79,doublehash,20000027,mul+dh,100000,gaps,min,0
79,doublehash,20000027,mul+dh,100000,gaps,avg,199.00027
79,doublehash,20000027,mul+dh,100000,gaps,max,2293
79,doublehash,20000027,mul+dh,1000000,insert,time_ns,211214200
79,doublehash,20000027,mul+dh,1000000,insert,collisions,28496
79,doublehash,20000027,mul+dh,1000000,insert,memory_bytes,104857640
79,doublehash,20000027,mul+dh,1000000,search,time_ns,202794300
79,doublehash,20000027,mul+dh,1000000,gaps,min,0
79,doublehash,20000027,mul+dh,1000000,gaps,avg,19.000027
79,doublehash,20000027,mul+dh,1000000,gaps,max,338
79,doublehash,20000027,mul+dh,10000000,insert,time_ns,2328700100
79,doublehash,20000027,mul+dh,10000000,insert,collisions,4162035
79,doublehash,20000027,mul+dh,10000000,insert,memory_bytes,104857640
79,doublehash,20000027,mul+dh,10000000,search,time_ns,2292745200
79,doublehash,20000027,mul+dh,10000000,gaps,min,0
79,doublehash,20000027,mul+dh,10000000,gaps,avg,1.0000027
79,doublehash,20000027,mul+dh,10000000,gaps,max,22
80,doublehash,20000027,mix+dh,100000,insert,time_ns,12201500
80,doublehash,20000027,mix+dh,100000,insert,collisions,253
80,doublehash,20000027,mix+dh,100000,insert,memory_bytes,104857640
80,doublehash,20000027,mix+dh,100000,search,time_ns,8323300
80,doublehash,20000027,mix+dh,100000,gaps,min,0
80,doublehash,20000027,mix+dh,100000,gaps,avg,199.00027
80,doublehash,20000027,mix+dh,100000,gaps,max,2157
80,doublehash,20000027,mix+dh,1000000,insert,time_ns,62718000
80,doublehash,20000027,mix+dh,1000000,insert,collisions,26280
80,doublehash,20000027,mix+dh,1000000,insert,memory_bytes,104857640
80,doublehash,20000027,mix+dh,1000000,search,time_ns,53805700
80,doublehash,20000027,mix+dh,1000000,gaps,min,0
80,doublehash,20000027,mix+dh,1000000,gaps,avg,19.000027
80,doublehash,20000027,mix+dh,1000000,gaps,max,284
80,doublehash,20000027,mix+dh,10000000,insert,time_ns,783979100
80,doublehash,20000027,mix+dh,10000000,insert,collisions,3907872
80,doublehash,20000027,mix+dh,10000000,insert,memory_bytes,104857640
80,doublehash,20000027,mix+dh,10000000,search,time_ns,765112500
80,doublehash,20000027,mix+dh,10000000,gaps,min,0
80,doublehash,20000027,mix+dh,10000000,gaps,avg,1.0000027
80,doublehash,20000027,mix+dh,10000000,gaps,max,21
